# zspec, RA, DEC, mu, mg, mr, mi, mz, logExp, logDev, pz_zebra, pz_NN, pz_NN_Err
5.190599999999999659e-01 3.809438000000000102e+01 5.928999999999999826e-01 2.295700000000000074e+01 2.221099999999999852e+01 2.085200000000000031e+01 2.023100000000000165e+01 2.011899999999999977e+01 1.000000000000000000e+00 2.000000000000000000e+01 5.500000000000000444e-01 4.356300000000000172e-01 7.750999999999999557e-02
5.194299999999999473e-01 3.515252300000000218e+02 7.607999999999999485e-02 2.108800000000000097e+01 1.990500000000000114e+01 1.879799999999999827e+01 1.838700000000000045e+01 1.793299999999999983e+01 4.360000000000000000e+02 5.237000000000000000e+03 2.049999999999999878e-01 1.851899999999999935e-01 5.632999999999999813e-02
5.197599999999999998e-01 3.521299999999999955e+02 1.256899999999999962e-01 2.422899999999999920e+01 2.213599999999999923e+01 2.083699999999999974e+01 2.017899999999999849e+01 1.977499999999999858e+01 1.400000000000000000e+01 1.500000000000000000e+01 5.574999999999999956e-01 3.905299999999999883e-01 6.192999999999999894e-02
5.197699999999999543e-01 3.528021100000000274e+02 7.870000000000000259e-03 2.231299999999999883e+01 2.213299999999999912e+01 2.110600000000000165e+01 2.073799999999999955e+01 2.026399999999999935e+01 2.500000000000000000e+01 6.000000000000000000e+00 4.575000000000000178e-01 3.639100000000000112e-01 1.403899999999999870e-01
5.200000000000000178e-01 3.351834299999999871e+02 1.673999999999999932e-01 -5.769999999999999574e-01 2.243299999999999983e+01 2.129500000000000171e+01 2.073999999999999844e+01 2.006299999999999883e+01 1.100000000000000000e+01 1.100000000000000000e+01 2.625000000000000111e-01 4.672999999999999932e-01 6.857000000000000595e-02
5.200000000000000178e-01 3.352606400000000235e+02 3.417999999999999927e-01 2.187999999999999901e+01 2.152199999999999847e+01 2.075700000000000145e+01 2.058200000000000074e+01 2.027899999999999991e+01 1.260000000000000000e+02 3.040000000000000000e+02 3.850000000000000089e-01 3.774199999999999777e-01 1.017099999999999949e-01
5.200000000000000178e-01 3.342159100000000080e+02 4.672299999999999787e-01 2.228000000000000114e+01 2.206599999999999895e+01 2.105600000000000094e+01 2.047400000000000020e+01 2.006800000000000139e+01 6.100000000000000000e+01 1.160000000000000000e+02 5.949999999999999734e-01 5.348800000000000221e-01 8.301000000000000045e-02
5.206499999999999462e-01 3.518538599999999974e+02 1.985899999999999888e-01 2.687199999999999989e+01 2.271000000000000085e+01 2.158299999999999841e+01 2.114499999999999957e+01 2.094099999999999895e+01 6.000000000000000000e+00 4.000000000000000000e+00 4.074999999999999734e-01 4.042499999999999982e-01 1.218299999999999939e-01
5.206699999999999662e-01 3.533914500000000203e+02 1.165000000000000063e-02 -4.040000000000000258e-01 2.220799999999999841e+01 2.062199999999999989e+01 1.978999999999999915e+01 1.939000000000000057e+01 6.000000000000000000e+00 2.000000000000000000e+00 4.749999999999999778e-01 5.135399999999999965e-01 5.294999999999999707e-02
5.208300000000000152e-01 3.531959499999999821e+02 -3.201999999999999985e-02 2.370799999999999841e+01 2.233500000000000085e+01 2.130999999999999872e+01 2.108399999999999963e+01 2.051500000000000057e+01 9.000000000000000000e+00 2.100000000000000000e+01 3.150000000000000022e-01 3.685499999999999887e-01 1.115700000000000025e-01
5.208899999999999642e-01 3.529633000000000038e+02 8.995000000000000218e-02 2.484100000000000108e+01 2.164499999999999957e+01 2.055900000000000105e+01 1.989000000000000057e+01 1.963100000000000023e+01 5.900000000000000000e+01 3.000000000000000000e+01 5.799999999999999600e-01 4.483199999999999963e-01 1.090099999999999958e-01
5.210000000000000187e-01 3.341921399999999949e+02 9.574000000000000288e-01 2.230199999999999960e+01 2.207799999999999940e+01 2.135900000000000176e+01 2.138800000000000168e+01 2.116700000000000159e+01 1.000000000000000000e+00 2.000000000000000000e+00 2.924999999999999822e-01 4.527700000000000058e-01 1.572900000000000131e-01
5.210000000000000187e-01 3.344937499999999773e+02 5.269300000000000095e-01 2.703300000000000125e+01 2.225600000000000023e+01 2.129500000000000171e+01 2.083500000000000085e+01 2.082400000000000162e+01 1.300000000000000000e+01 1.200000000000000000e+01 2.849999999999999756e-01 5.409199999999999564e-01 1.444799999999999973e-01
5.218500000000000361e-01 3.742820999999999998e+01 4.870300000000000185e-01 -1.489999999999999936e-01 2.223000000000000043e+01 2.116199999999999903e+01 2.080399999999999849e+01 2.058500000000000085e+01 1.000000000000000000e+00 3.000000000000000000e+00 1.499999999999999944e-01 4.007499999999999951e-01 7.976999999999999369e-02
5.220000000000000195e-01 3.351476599999999735e+02 1.800799999999999901e-01 2.237300000000000111e+01 2.226300000000000168e+01 2.046199999999999974e+01 1.948199999999999932e+01 1.911799999999999855e+01 8.000000000000000000e+00 4.000000000000000000e+00 5.124999999999999556e-01 4.731600000000000250e-01 2.768999999999999934e-02
5.220000000000000195e-01 3.339425400000000081e+02 6.768999999999999462e-01 2.238599999999999923e+01 2.250199999999999889e+01 2.162900000000000134e+01 2.126899999999999835e+01 2.064399999999999835e+01 1.000000000000000000e+01 1.300000000000000000e+01 4.675000000000000266e-01 4.266499999999999737e-01 1.074699999999999961e-01
5.220000000000000195e-01 3.340181400000000167e+02 3.858400000000000163e-01 2.321300000000000097e+01 2.230399999999999849e+01 2.027700000000000102e+01 1.934799999999999898e+01 1.884400000000000119e+01 1.000000000000000000e+02 5.500000000000000000e+01 4.849999999999999867e-01 5.113799999999999457e-01 2.606999999999999942e-02
5.220000000000000195e-01 3.340121599999999944e+02 3.890899999999999914e-01 2.236799999999999855e+01 2.253399999999999892e+01 2.076999999999999957e+01 1.967800000000000082e+01 1.919699999999999918e+01 3.200000000000000000e+01 2.000000000000000000e+01 6.600000000000000311e-01 5.859499999999999709e-01 4.030999999999999861e-02
5.220000000000000195e-01 3.352997399999999857e+02 -4.499999999999999660e-03 2.246300000000000097e+01 2.277299999999999969e+01 2.162900000000000134e+01 2.124899999999999878e+01 2.412500000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 4.550000000000000155e-01 3.822800000000000087e-01 8.178000000000000547e-02
5.220000000000000195e-01 3.346470499999999788e+02 2.724099999999999855e-01 2.363800000000000168e+01 2.254700000000000060e+01 2.125799999999999912e+01 2.064999999999999858e+01 2.046499999999999986e+01 1.600000000000000000e+01 2.200000000000000000e+01 5.424999999999999822e-01 4.349500000000000033e-01 1.139600000000000057e-01
5.222200000000000175e-01 3.526282299999999736e+02 2.988299999999999845e-01 -8.790000000000000036e-01 2.254899999999999949e+01 2.163100000000000023e+01 2.111899999999999977e+01 2.212999999999999901e+01 1.300000000000000000e+01 2.400000000000000000e+01 1.625000000000000056e-01 6.172600000000000309e-01 5.453000000000000208e-02
5.223200000000000065e-01 3.534659599999999955e+02 -2.854999999999999899e-02 2.365700000000000003e+01 2.214900000000000091e+01 2.091400000000000148e+01 2.030799999999999983e+01 1.986100000000000065e+01 1.200000000000000000e+01 6.100000000000000000e+01 5.474999999999999867e-01 4.457800000000000096e-01 9.306000000000000383e-02
5.228399999999999714e-01 3.674710000000000321e+01 4.815200000000000036e-01 2.475300000000000011e+01 2.426099999999999923e+01 2.173600000000000065e+01 2.173499999999999943e+01 2.277700000000000102e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.750000000000000000e-01 7.285399999999999654e-01 1.233899999999999997e-01
5.229800000000000004e-01 3.662476999999999805e+01 5.231799999999999784e-01 2.374500000000000099e+01 2.162199999999999989e+01 2.085399999999999920e+01 2.036199999999999832e+01 2.005999999999999872e+01 5.300000000000000000e+01 2.370000000000000000e+02 6.750000000000000444e-02 3.720800000000000218e-01 1.371600000000000041e-01
5.230000000000000204e-01 3.341849399999999832e+02 5.073199999999999932e-01 2.293400000000000105e+01 2.157499999999999929e+01 2.072500000000000142e+01 2.053300000000000125e+01 1.966600000000000037e+01 5.300000000000000000e+01 2.600000000000000000e+01 2.349999999999999867e-01 4.303199999999999803e-01 1.137800000000000061e-01
5.230000000000000204e-01 3.341774199999999837e+02 4.685500000000000220e-01 2.375700000000000145e+01 2.265200000000000102e+01 2.098699999999999832e+01 2.000900000000000034e+01 1.938800000000000168e+01 1.500000000000000000e+01 1.100000000000000000e+01 7.850000000000000311e-01 5.919100000000000472e-01 3.912999999999999812e-02
5.230000000000000204e-01 2.139681699999999864e+02 5.239797999999999689e+01 -7.199999999999999456e-02 2.219699999999999918e+01 2.111299999999999955e+01 2.102700000000000102e+01 2.062600000000000122e+01 7.800000000000000000e+01 5.800000000000000000e+01 2.124999999999999944e-01 3.314599999999999769e-01 1.127500000000000030e-01
5.230000000000000204e-01 3.354603500000000054e+02 1.209889999999999910e+00 2.293700000000000117e+01 2.285000000000000142e+01 2.127299999999999969e+01 2.046499999999999986e+01 1.985399999999999920e+01 4.000000000000000000e+00 7.000000000000000000e+00 4.974999999999999978e-01 4.241900000000000115e-01 3.683999999999999775e-02
5.237000000000000544e-01 3.818043000000000120e+01 6.856799999999999562e-01 -8.400000000000000522e-02 2.251300000000000168e+01 2.163100000000000023e+01 2.081099999999999994e+01 2.062600000000000122e+01 6.100000000000000000e+01 4.500000000000000000e+01 5.024999999999999467e-01 2.908600000000000074e-01 1.055399999999999949e-01
5.240000000000000213e-01 3.347370799999999917e+02 1.005830000000000002e+00 2.234199999999999875e+01 2.200499999999999901e+01 2.133999999999999986e+01 2.128600000000000136e+01 2.095299999999999940e+01 1.800000000000000000e+01 2.000000000000000000e+01 2.800000000000000266e-01 3.827300000000000146e-01 1.006999999999999978e-01
5.240000000000000213e-01 3.354605599999999868e+02 -4.323500000000000121e-01 2.009900000000000020e+01 2.125300000000000011e+01 1.995299999999999940e+01 1.950700000000000145e+01 1.927700000000000102e+01 8.300000000000000000e+01 3.700000000000000000e+01 5.024999999999999467e-01 3.564200000000000146e-01 8.738999999999999546e-02
5.240000000000000213e-01 3.334796799999999735e+02 3.692799999999999971e-01 2.300000000000000000e+01 2.236799999999999855e+01 2.139799999999999969e+01 2.105099999999999838e+01 2.060600000000000165e+01 1.000000000000000000e+00 1.100000000000000000e+01 4.050000000000000266e-01 3.425199999999999911e-01 7.710000000000000187e-02
5.240000000000000213e-01 3.338800499999999829e+02 1.014329999999999954e+00 -1.133000000000000007e+00 2.187900000000000134e+01 2.060200000000000031e+01 1.967599999999999838e+01 1.918100000000000094e+01 1.150000000000000000e+02 2.250000000000000000e+02 5.174999999999999600e-01 4.935499999999999887e-01 4.263000000000000123e-02
5.242299999999999738e-01 3.665028999999999826e+01 7.964999999999999858e-01 -8.820000000000000062e-01 -2.810000000000000275e-01 2.137099999999999866e+01 2.076999999999999957e+01 2.068499999999999872e+01 4.100000000000000000e+01 2.100000000000000000e+01 3.925000000000000155e-01 2.808999999999999830e-01 6.635000000000000620e-02
5.242900000000000338e-01 3.749813999999999936e+01 5.220900000000000540e-01 2.432000000000000028e+01 2.260699999999999932e+01 2.134199999999999875e+01 2.096199999999999974e+01 2.069699999999999918e+01 1.100000000000000000e+01 4.200000000000000000e+01 4.025000000000000244e-01 3.683699999999999752e-01 9.664999999999999980e-02
5.245699999999999807e-01 3.514403699999999731e+02 1.663300000000000056e-01 -3.920000000000000151e-01 2.284600000000000009e+01 2.145899999999999963e+01 2.076099999999999923e+01 1.989600000000000080e+01 0.000000000000000000e+00 4.000000000000000000e+00 4.699999999999999734e-01 4.069800000000000084e-01 5.831999999999999684e-02
5.250000000000000222e-01 3.336982100000000173e+02 7.042100000000000026e-01 -7.799999999999999989e-02 2.306400000000000006e+01 2.133999999999999986e+01 2.103200000000000003e+01 2.058899999999999864e+01 7.900000000000000000e+01 6.600000000000000000e+01 3.524999999999999800e-01 3.938200000000000034e-01 7.309000000000000219e-02
5.250000000000000222e-01 3.352295799999999986e+02 1.144749999999999934e+00 2.649800000000000111e+01 2.236299999999999955e+01 2.159100000000000108e+01 2.152100000000000080e+01 2.147100000000000009e+01 2.000000000000000000e+00 1.000000000000000000e+00 2.099999999999999922e-01 4.125499999999999723e-01 1.766900000000000137e-01
5.250000000000000222e-01 3.351915200000000254e+02 1.711300000000000043e-01 -1.018000000000000016e+00 2.336799999999999855e+01 2.174299999999999855e+01 2.075000000000000000e+01 2.076699999999999946e+01 9.000000000000000000e+00 6.000000000000000000e+00 5.799999999999999600e-01 4.399299999999999877e-01 7.875000000000000056e-02
5.250000000000000222e-01 3.337455499999999802e+02 2.510600000000000054e-01 2.240299999999999869e+01 2.216900000000000048e+01 2.140099999999999980e+01 2.105999999999999872e+01 2.067200000000000060e+01 1.310000000000000000e+02 9.300000000000000000e+01 4.550000000000000155e-01 nan -9.999000000000000000e+03
5.254799999999999471e-01 3.820588000000000051e+01 6.145100000000000007e-01 -1.340000000000000080e-01 2.192899999999999849e+01 2.080900000000000105e+01 2.016400000000000148e+01 1.959900000000000020e+01 6.900000000000000000e+01 3.560000000000000000e+02 2.275000000000000078e-01 3.706699999999999995e-01 8.419000000000000095e-02
5.260000000000000231e-01 3.335172499999999900e+02 -4.223999999999999977e-02 2.192099999999999937e+01 2.260399999999999920e+01 2.137099999999999866e+01 2.082100000000000151e+01 2.016600000000000037e+01 1.800000000000000000e+01 2.500000000000000000e+01 6.025000000000000355e-01 4.130900000000000127e-01 1.108999999999999986e-01
5.260399999999999521e-01 3.516592600000000175e+02 7.581999999999999851e-02 2.221799999999999997e+01 2.241199999999999903e+01 2.160699999999999932e+01 2.113200000000000145e+01 2.153699999999999903e+01 6.900000000000000000e+01 8.500000000000000000e+01 5.500000000000000444e-01 4.627499999999999947e-01 1.055299999999999988e-01
5.265199999999999880e-01 3.711267999999999745e+01 4.802199999999999802e-01 2.282799999999999940e+01 2.198199999999999932e+01 2.067200000000000060e+01 1.998199999999999932e+01 1.962099999999999866e+01 1.600000000000000000e+01 9.400000000000000000e+01 5.999999999999999778e-01 5.173299999999999566e-01 5.535999999999999949e-02
5.269800000000000040e-01 3.702600000000000335e+01 5.351200000000000401e-01 2.294500000000000028e+01 2.290800000000000125e+01 2.155499999999999972e+01 2.106700000000000017e+01 2.060699999999999932e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.074999999999999512e-01 3.821499999999999897e-01 8.491999999999999549e-02
5.270000000000000240e-01 2.144977700000000027e+02 5.260231000000000279e+01 -2.899999999999999800e-01 2.266799999999999926e+01 2.153500000000000014e+01 2.126800000000000068e+01 2.099699999999999989e+01 3.700000000000000000e+01 3.200000000000000000e+01 3.125000000000000000e-01 4.371999999999999775e-01 1.167300000000000004e-01
5.270000000000000240e-01 2.145758800000000122e+02 5.274633999999999645e+01 2.310900000000000176e+01 2.332600000000000051e+01 2.120100000000000051e+01 2.027199999999999847e+01 1.989900000000000091e+01 6.300000000000000000e+01 4.600000000000000000e+01 4.974999999999999978e-01 5.207600000000000007e-01 2.821999999999999856e-02
5.270000000000000240e-01 3.352826699999999960e+02 1.192350000000000021e+00 2.465800000000000125e+01 2.238599999999999923e+01 2.115599999999999881e+01 2.060500000000000043e+01 2.027100000000000080e+01 6.900000000000000000e+01 7.500000000000000000e+01 5.074999999999999512e-01 4.936900000000000177e-01 9.031000000000000139e-02
5.270000000000000240e-01 3.337533199999999738e+02 1.118940000000000046e+00 -2.179999999999999993e-01 2.265099999999999980e+01 2.114300000000000068e+01 2.037399999999999878e+01 1.985999999999999943e+01 0.000000000000000000e+00 1.000000000000000000e+00 4.724999999999999756e-01 nan nan
5.270000000000000240e-01 3.336410900000000197e+02 8.377900000000000347e-01 2.231800000000000139e+01 2.173100000000000165e+01 2.086799999999999855e+01 2.055900000000000105e+01 1.981800000000000139e+01 4.600000000000000000e+01 2.500000000000000000e+01 2.849999999999999756e-01 4.434299999999999908e-01 8.989999999999999380e-02
5.271000000000000130e-01 3.524117299999999773e+02 -1.620999999999999872e-02 2.350000000000000000e+01 2.191300000000000026e+01 2.115800000000000125e+01 2.057300000000000040e+01 2.073799999999999955e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000444e-01 4.348799999999999888e-01 1.590600000000000069e-01
5.273400000000000309e-01 3.699493999999999971e+01 4.304299999999999793e-01 -1.267399999999999949e+01 2.136199999999999832e+01 1.871799999999999997e+01 1.973499999999999943e+01 -1.793599999999999994e+01 9.350000000000000000e+02 3.870000000000000000e+02 1.724999999999999867e-01 6.846799999999999553e-01 4.408000000000000113e-02
5.278800000000000159e-01 3.524069099999999821e+02 1.134200000000000069e-01 2.473300000000000054e+01 2.261700000000000088e+01 2.178099999999999881e+01 2.145799999999999841e+01 2.131400000000000006e+01 1.100000000000000000e+01 1.600000000000000000e+01 2.399999999999999911e-01 2.865300000000000069e-01 6.826999999999999735e-02
5.280000000000000249e-01 3.335256999999999721e+02 -1.217999999999999985e-02 2.292999999999999972e+01 2.300400000000000134e+01 2.161400000000000077e+01 2.071199999999999974e+01 2.020299999999999940e+01 3.000000000000000000e+00 3.000000000000000000e+00 7.099999999999999645e-01 5.595200000000000173e-01 4.667000000000000315e-02
5.290000000000000258e-01 3.343447800000000143e+02 6.904700000000000282e-01 2.264499999999999957e+01 2.249500000000000099e+01 2.114999999999999858e+01 2.017899999999999849e+01 1.986199999999999832e+01 5.500000000000000000e+01 4.400000000000000000e+01 7.049999999999999600e-01 5.615999999999999881e-01 6.339999999999999802e-02
5.290000000000000258e-01 3.335437499999999886e+02 1.332599999999999896e-01 2.366300000000000026e+01 2.225600000000000023e+01 2.129200000000000159e+01 2.085900000000000176e+01 2.049599999999999866e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.174999999999999822e-01 5.159099999999999797e-01 9.438000000000000556e-02
5.290000000000000258e-01 2.137365399999999909e+02 5.198143999999999920e+01 2.248199999999999932e+01 2.249699999999999989e+01 2.141700000000000159e+01 2.112999999999999901e+01 2.115099999999999980e+01 1.000000000000000000e+01 1.100000000000000000e+01 4.525000000000000133e-01 4.829899999999999749e-01 8.178000000000000547e-02
5.290000000000000258e-01 2.143700300000000141e+02 5.259776000000000096e+01 -6.250000000000000000e-01 2.247599999999999909e+01 2.131599999999999895e+01 2.056899999999999906e+01 2.011400000000000077e+01 3.800000000000000000e+01 3.400000000000000000e+01 4.849999999999999867e-01 4.712100000000000177e-01 8.952000000000000235e-02
5.290000000000000258e-01 3.349781300000000215e+02 -3.450400000000000134e-01 2.283299999999999841e+01 2.143299999999999983e+01 2.034400000000000119e+01 1.997599999999999909e+01 1.948999999999999844e+01 1.630000000000000000e+02 3.390000000000000000e+02 3.699999999999999956e-01 4.137000000000000122e-01 1.565600000000000047e-01
5.290000000000000258e-01 3.353025200000000154e+02 6.481599999999999584e-01 2.285699999999999932e+01 2.182199999999999918e+01 2.020299999999999940e+01 1.967200000000000060e+01 1.920799999999999841e+01 3.300000000000000000e+01 1.000000000000000000e+00 3.750000000000000000e-01 3.753000000000000225e-01 4.891000000000000208e-02
5.290000000000000258e-01 3.342577299999999809e+02 5.295800000000000507e-01 2.183999999999999986e+01 2.171399999999999864e+01 2.112600000000000122e+01 2.062999999999999901e+01 2.116900000000000048e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.749999999999999556e-01 4.938799999999999857e-01 7.528999999999999582e-02
5.295499999999999652e-01 3.686032999999999760e+01 7.849500000000000366e-01 2.270200000000000173e+01 2.165899999999999892e+01 1.993400000000000105e+01 1.896900000000000119e+01 1.853200000000000003e+01 4.160000000000000000e+02 2.100000000000000000e+01 5.000000000000000000e-01 5.069099999999999717e-01 2.239999999999999977e-02
5.295999999999999597e-01 3.526981700000000046e+02 1.997700000000000031e-01 2.253900000000000148e+01 2.249299999999999855e+01 2.127599999999999980e+01 2.089300000000000068e+01 2.108200000000000074e+01 7.000000000000000000e+00 3.200000000000000000e+01 4.525000000000000133e-01 4.785499999999999754e-01 1.004099999999999993e-01
5.300000000000000266e-01 3.342464400000000069e+02 5.724099999999999744e-01 2.321999999999999886e+01 2.252100000000000080e+01 2.093599999999999994e+01 1.989099999999999824e+01 1.938200000000000145e+01 1.800000000000000000e+01 1.900000000000000000e+01 6.400000000000000133e-01 5.237100000000000088e-01 3.364999999999999936e-02
5.300000000000000266e-01 3.351811000000000149e+02 3.006300000000000083e-01 -3.270000000000000129e-01 2.294699999999999918e+01 2.151399999999999935e+01 2.035999999999999943e+01 1.994699999999999918e+01 1.200000000000000000e+01 1.100000000000000000e+01 6.300000000000000044e-01 5.967700000000000227e-01 4.492000000000000159e-02
5.300000000000000266e-01 3.352393500000000017e+02 4.404899999999999927e-01 2.419399999999999906e+01 2.264900000000000091e+01 2.036299999999999955e+01 1.948699999999999832e+01 1.894999999999999929e+01 2.460000000000000000e+02 1.420000000000000000e+02 4.749999999999999778e-01 5.860600000000000254e-01 3.966000000000000081e-02
5.300000000000000266e-01 3.339972799999999893e+02 7.267500000000000071e-01 -1.700000000000000122e-02 2.268700000000000117e+01 2.110200000000000031e+01 2.020400000000000063e+01 2.210399999999999920e+01 1.030000000000000000e+02 4.000000000000000000e+01 4.699999999999999734e-01 2.883800000000000252e-01 1.170999999999999958e-01
5.301900000000000501e-01 3.532159199999999828e+02 1.226000000000000006e-02 -1.076999999999999957e+00 2.144699999999999918e+01 2.067200000000000060e+01 2.021600000000000108e+01 1.985399999999999920e+01 7.170000000000000000e+02 7.340000000000000000e+02 7.249999999999999500e-02 6.819600000000000106e-01 1.429799999999999960e-01
5.304200000000000026e-01 2.142483100000000036e+02 5.222426999999999708e+01 2.285200000000000031e+01 2.188400000000000034e+01 2.053800000000000026e+01 1.992399999999999949e+01 1.922700000000000031e+01 2.400000000000000000e+01 4.200000000000000000e+01 5.250000000000000222e-01 4.501499999999999946e-01 8.562999999999999778e-02
5.310000000000000275e-01 2.142426900000000103e+02 5.226104000000000127e+01 2.447899999999999920e+01 2.277499999999999858e+01 2.135500000000000043e+01 2.118799999999999883e+01 2.029700000000000060e+01 6.700000000000000000e+01 1.250000000000000000e+02 3.750000000000000000e-01 3.225600000000000134e-01 7.470000000000000251e-02
5.310000000000000275e-01 2.139965799999999945e+02 5.220864999999999867e+01 2.186700000000000088e+01 2.163299999999999912e+01 2.083899999999999864e+01 2.066300000000000026e+01 2.041499999999999915e+01 4.000000000000000000e+00 3.000000000000000000e+00 4.249999999999999889e-01 4.202899999999999969e-01 8.884999999999999842e-02
5.310000000000000275e-01 3.340418599999999856e+02 6.606300000000000505e-01 2.367399999999999949e+01 2.250199999999999889e+01 2.135300000000000153e+01 2.079500000000000171e+01 2.044699999999999918e+01 1.900000000000000000e+01 2.700000000000000000e+01 5.274999999999999689e-01 4.447099999999999942e-01 9.828000000000000624e-02
5.310000000000000275e-01 2.145926800000000014e+02 5.263694000000000273e+01 2.266400000000000148e+01 2.201599999999999824e+01 2.123600000000000065e+01 2.071399999999999864e+01 2.034900000000000020e+01 2.400000000000000000e+01 7.200000000000000000e+01 5.925000000000000266e-01 5.220299999999999940e-01 1.282999999999999974e-01
5.310000000000000275e-01 3.337934000000000196e+02 1.229800000000000004e+00 2.250300000000000011e+01 2.203800000000000026e+01 2.121999999999999886e+01 2.128000000000000114e+01 2.060699999999999932e+01 5.800000000000000000e+01 9.400000000000000000e+01 3.225000000000000089e-01 6.163699999999999735e-01 6.998999999999999666e-02
5.310000000000000275e-01 2.140383199999999988e+02 5.220756000000000085e+01 2.230000000000000071e+01 2.164399999999999835e+01 2.067999999999999972e+01 2.025199999999999889e+01 2.018700000000000117e+01 8.500000000000000000e+01 1.200000000000000000e+01 4.625000000000000222e-01 4.325600000000000001e-01 9.843999999999999972e-02
5.310000000000000275e-01 3.337969400000000064e+02 8.043200000000000349e-01 2.359499999999999886e+01 2.200300000000000011e+01 2.071600000000000108e+01 1.997899999999999920e+01 1.961799999999999855e+01 9.300000000000000000e+01 5.700000000000000000e+01 6.149999999999999911e-01 4.789700000000000069e-01 4.132999999999999868e-02
5.316100000000000270e-01 3.514685999999999808e+02 3.450999999999999901e-02 2.412800000000000011e+01 2.218700000000000117e+01 2.140099999999999980e+01 2.126399999999999935e+01 2.109199999999999875e+01 5.500000000000000000e+01 6.000000000000000000e+01 2.149999999999999967e-01 7.205799999999999983e-01 1.057000000000000023e-01
5.319099999999999939e-01 2.143136800000000051e+02 5.242589000000000254e+01 -1.300000000000000044e-01 2.287699999999999889e+01 2.066000000000000014e+01 1.966600000000000037e+01 1.903399999999999892e+01 1.130000000000000000e+02 4.400000000000000000e+01 5.224999999999999645e-01 5.144699999999999829e-01 3.633000000000000118e-02
5.320000000000000284e-01 3.353202699999999936e+02 -5.289599999999999858e-01 -1.059999999999999970e-01 2.214399999999999835e+01 2.039999999999999858e+01 1.954100000000000037e+01 1.908699999999999974e+01 3.600000000000000000e+01 6.000000000000000000e+00 4.675000000000000266e-01 5.328699999999999548e-01 3.558999999999999664e-02
5.320000000000000284e-01 3.341929099999999835e+02 5.978200000000000180e-01 2.226099999999999923e+01 2.160600000000000165e+01 2.088100000000000023e+01 2.031099999999999994e+01 2.039199999999999946e+01 6.600000000000000000e+01 2.000000000000000000e+02 5.999999999999999778e-01 5.486600000000000366e-01 1.663000000000000034e-01
5.320000000000000284e-01 2.143340499999999906e+02 5.247216000000000236e+01 2.308800000000000097e+01 2.250600000000000023e+01 2.142999999999999972e+01 2.100700000000000145e+01 2.034199999999999875e+01 1.100000000000000000e+01 1.300000000000000000e+01 4.749999999999999778e-01 6.740000000000000435e-01 9.264000000000000012e-02
5.320000000000000284e-01 2.137840600000000109e+02 5.222334000000000032e+01 2.413400000000000034e+01 2.213299999999999912e+01 2.075799999999999912e+01 1.992699999999999960e+01 1.985999999999999943e+01 1.900000000000000000e+01 6.000000000000000000e+00 6.099999999999999867e-01 4.815800000000000081e-01 7.319000000000000505e-02
5.320000000000000284e-01 2.137873899999999878e+02 5.220575999999999794e+01 -1.819999999999999951e-01 2.376500000000000057e+01 2.149399999999999977e+01 2.117000000000000171e+01 2.043400000000000105e+01 6.000000000000000000e+00 3.000000000000000000e+00 3.750000000000000000e-01 3.750499999999999945e-01 5.100999999999999979e-02
5.320000000000000284e-01 2.142625700000000109e+02 5.236592000000000269e+01 2.246699999999999875e+01 2.177400000000000091e+01 2.068199999999999861e+01 2.027299999999999969e+01 1.998600000000000065e+01 7.500000000000000000e+01 1.610000000000000000e+02 4.400000000000000022e-01 4.263799999999999812e-01 7.914000000000000201e-02
5.320000000000000284e-01 2.138627600000000086e+02 5.220859000000000094e+01 -4.800000000000000100e-02 2.233800000000000097e+01 2.118499999999999872e+01 2.049200000000000088e+01 2.016900000000000048e+01 5.000000000000000000e+00 5.000000000000000000e+00 4.525000000000000133e-01 4.847600000000000242e-01 1.075600000000000028e-01
5.320000000000000284e-01 2.142768199999999865e+02 5.257385000000000019e+01 -2.859999999999999765e-01 2.286700000000000088e+01 2.149699999999999989e+01 2.116100000000000136e+01 2.091600000000000037e+01 1.400000000000000000e+01 1.300000000000000000e+01 3.649999999999999911e-01 4.128100000000000103e-01 6.668999999999999928e-02
5.320000000000000284e-01 2.142870800000000031e+02 5.245264000000000237e+01 -3.069999999999999951e-01 2.245100000000000051e+01 2.097899999999999920e+01 2.007000000000000028e+01 1.963100000000000023e+01 2.000000000000000000e+00 1.100000000000000000e+01 5.250000000000000222e-01 5.143499999999999739e-01 4.125000000000000194e-02
5.320000000000000284e-01 2.139689300000000003e+02 5.218625000000000114e+01 2.279200000000000159e+01 2.279899999999999949e+01 2.155499999999999972e+01 2.119900000000000162e+01 2.058200000000000074e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.550000000000000155e-01 4.353199999999999847e-01 9.457999999999999741e-02
5.320000000000000284e-01 2.143018899999999860e+02 5.260885999999999996e+01 2.417200000000000060e+01 2.310699999999999932e+01 2.148699999999999832e+01 2.101200000000000045e+01 2.045499999999999829e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.875000000000000111e-01 4.399700000000000277e-01 6.256000000000000449e-02
